data,site,uf,cidade,departamento,categoria,subcategoria,marca,descricao,ean,sku,preco_regular,preco_promocional,preco_pix,disponivel,link
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Sem Fio Logitech Pebble M350s - Grafite,,,119.90,,,sim,https://www.havan.com.br/mouse-sem-fio-logitech-pebble-m350s-grafite/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Kit,,Kit Teclado e Mouse com Fio Havit Kb271cm - Preto,,,49.99,,,sim,https://www.havan.com.br/kit-teclado-e-mouse-com-fio-havit-kb271cm-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa De Som Bluetooth Jbl Boombox 4 - Preto,,,3199.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-jbl-boombox-4-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Smart,,"Smart Tv 65"" Lg Uhd Ai 4K 65Ua8550 - Bivolt",,,4299.90,,,sim,https://www.havan.com.br/smart-tv-65-lg-uhd-ai-4k-65ua8550-bivolt/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Gamer Mecânico Preto Elg,,,249.90,,,sim,https://www.havan.com.br/teclado-gamer-mecanico-preto-elg-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa De Som Acústica Waaw By Alok Bluetooth Infinite 200 - Bivolt,,,1499.90,,,sim,https://www.havan.com.br/caixa-de-som-acustica-waaw-by-alok-bluetooth-infinite-200-bivolt/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Extensor,,Extensor Wi-Fi 5 Dual Band Twibi Force Plug Giga Intelbras,,,199.90,,,sim,https://www.havan.com.br/extensor-wi-fi-5-dual-band-twibi-force-plug-giga-intelbras-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa de Som Bluetooth Boombeat Philips 200W,,,1699.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-boombeat-philips-200w-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Projetor,,Projetor Smart Full Hd Portátil Multi Pj300n,,,1399.90,,,sim,https://www.havan.com.br/projetor-smart-full-hd-portatil-multi-pj300n-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Gamer Ares Rgb Redragon - Preto,,,149.90,,,sim,https://www.havan.com.br/headset-gamer-ares-rgb-redragon-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Notebook,,Notebook Lenovo Ideapad 1I Core I3-1315U 8Gb 256Gb Ssd Windows 11,,,3799.90,,,sim,https://www.havan.com.br/notebook-ideapad-1i-core-i3-1315u-8gb-256gb-ssd-w11-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Kit,,Kit Teclado e Mouse Sem Fio Havit Kb206gcm - Preto,,,69.99,,,sim,https://www.havan.com.br/kit-teclado-e-mouse-sem-fio-havit-kb206gcm-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa de Som Bluetooth Klicke Ks Go 100 - Preto,,,149.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-klicke-ks-go-100-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa de Som Bluetooth Klicke Ks300 - Preto,,,499.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-klicke-ks300-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Bluetooth com Redução de Ruído Klicke Ks400 - Branco,,,99.99,,,sim,https://www.havan.com.br/fone-de-ouvido-bluetooth-com-reducao-de-ruido-klicke-ks400-branco/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Bluetooth com Cancelamento de Ruído Klicke Ks400 - Preto,,,99.99,,,sim,https://www.havan.com.br/fone-de-ouvido-bluetooth-com-cancelamento-de-ruido-klicke-ks400-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Bluetooth Klicke Ks100 - Preto,,,99.90,,,sim,https://www.havan.com.br/fone-de-ouvido-bluetooth-klicke-ks100-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Bluetooth com Redução de Ruído Klicke Ks800 Pro - Preto,,,129.90,,,sim,https://www.havan.com.br/fone-de-ouvido-bluetooth-com-reducao-de-ruido-klicke-ks800-pro-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Sem Fio com Cancelamento de Ruído Klicke Ks800 Pro - Rosa,,,179.90,,,sim,https://www.havan.com.br/fone-de-ouvido-sem-fio-com-cancelamento-de-ruido-klicke-ks800-pro-rosa/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Roku,,Roku Streaming Stick Tv 4K Controle por Voz,,,349.90,,,sim,https://www.havan.com.br/roku-streaming-stick-tv-4k-controle-por-voz-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Roku,,Roku Streaming Stick Tv Hd/Fhd Controle por Voz,,,329.90,,,sim,https://www.havan.com.br/roku-streaming-stick-tv-hd-fhd-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Notebook,,"Notebook Acer Intel I7 16Gb 512Gb Ssd Tela15.6"" Windows 11",,,8799.90,,,sim,https://www.havan.com.br/notebook-acer-intel-i7-16gb-512gb-ssd-tela156-w11-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Notebook,,"Notebook Acer Intel I5 8Gb 512Gb Ssd Tela 15.6"" Windows 11",,,6999.90,,,sim,https://www.havan.com.br/notebook-acer-intel-i5-8gb-512gb-ssd-tela-156-w11-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Notebook,,"Notebook Acer Intel I5 8Gb 512Gb Ssd Tela 15.3"" Windows 11",,,3799.90,,,sim,https://www.havan.com.br/notebook-acer-intel-i5-8gb-512gb-ssd-tela-153-w11-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Notebook,,"Notebook Acer Intel I3 8Gb 256Gb Ssd Tela 15.3"" Windows 11",,,3999.90,,,sim,https://www.havan.com.br/notebook-acer-intel-i3-8gb-256gb-ssd-tela-153-w11-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Gamer Redragon Netherbane Membrana - Preto,,,119.90,,,sim,https://www.havan.com.br/teclado-gamer-redragon-netherbane-membrana-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Notebook,,"Notebook Lenovo Ideapad 3I I5 8Gb Ram 512Gb Ssd Tela 15.3"" Windows 11",,,4299.90,,,sim,https://www.havan.com.br/notebook-lenovo-intel-i5-ideapad-slim-3i-8gb-ram-512-gb-ssd-tela-15-3-windows-11-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Sem Fio Gamer Havit H5b - Branco,,,249.90,,,sim,https://www.havan.com.br/headset-sem-fio-gamer-havit-h5b-branco/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Gamer com Fio Havit H2016d - Preto,,,249.90,,,sim,https://www.havan.com.br/headset-gamer-com-fio-havit-h2016d-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Gamer com Fio Havit Gt-H756d - Preto,,,229.90,,,sim,https://www.havan.com.br/headset-gamer-com-fio-havit-gt-h756d-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Gamer com Fio Havit H5d - Branco,,,179.90,,,sim,https://www.havan.com.br/headset-gamer-com-fio-havit-h5d-branco/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Gamer Sem Fio Havit H5b - Preto,,,249.90,,,sim,https://www.havan.com.br/headset-gamer-sem-fio-havit-h5b-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,Mochila Liverpool American Tourister By Samsonite - Preto,,,69.99,,,sim,https://www.havan.com.br/mochila-liverpool-american-tourister-by-samsonite-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,Mochila Hammer Samsonite Reformation Para Notebook - Roxa,,,199.90,,,sim,https://www.havan.com.br/mochila-hammer-samsonite-reformation-para-notebook-roxa/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Gamer Havit H5d - Preto,,,179.90,,,sim,https://www.havan.com.br/headset-gamer-havit-h5d-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Sem Fio Havit Ms58wb - Preto,,,59.99,,,sim,https://www.havan.com.br/mouse-sem-fio-havit-ms58wb-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Gamer Sem Fio Havit Ms966se - Preto,,,129.90,,,sim,https://www.havan.com.br/mouse-gamer-sem-fio-havit-ms966se-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Gamer Rgb Havit Ms1029 - Preto,,,59.99,,,sim,https://www.havan.com.br/mouse-gamer-rgb-havit-ms1029-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Sem Fio Havit Gt-Ms357 - Preto,,,29.99,,,sim,https://www.havan.com.br/mouse-sem-fio-havit-gt-ms357-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Sem Fio Havit Ms53wb - Preto,,,39.99,,,sim,https://www.havan.com.br/mouse-sem-fio-havit-ms53wb-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Sem Fio Havit Ms858gts - Preto,,,29.99,,,sim,https://www.havan.com.br/mouse-sem-fio-havit-ms858gts-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse com Fio Havit Usb Gt-Ms4217 - Preto,,,19.99,,,sim,https://www.havan.com.br/mouse-com-fio-havit-usb-gt-ms4217-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Mecânico Gamer Rgb Havit Gt-Kb911lm - ST79796,,,199.90,,,sim,https://www.havan.com.br/teclado-mecanico-gamer-rgb-havit-gt-kb911lm-st79796/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Mecânico Gamer Rgb Havit Gt-Kb11lm - ST79797,,,229.90,,,sim,https://www.havan.com.br/teclado-mecanico-gamer-rgb-havit-gt-kb11lm-st79797/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Mecânico Gamer Rgb Havit Kb914l - ST79798,,,199.90,,,sim,https://www.havan.com.br/teclado-mecanico-gamer-rgb-havit-kb914l-st79798/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Kit,,Kit Teclado E Mouse Multi Sem Fio Cs1200 - Preto,,,199.90,,,sim,https://www.havan.com.br/kit-teclado-e-mouse-multi-sem-fio-cs1200-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa de Som Bluetooth Jbl Partybox Encore,,,2699.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-jbl-partybox-encore-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,"Mochila De Rodas Notebook 16"" Compact Rolling Back Targus - TSB750",,,399.90,,,sim,https://www.havan.com.br/mochila-de-rodas-notebook-16-compact-rolling-back-targus-tsb750/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,"Mochila Notebook 16"" Daypack Compact Targus - TBB611",,,299.90,,,sim,https://www.havan.com.br/mochila-notebook-16-daypack-compact-targus-tbb611/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Slim Sem Fio Bluetooth Multi Ts300 - Preto,,,109.90,,,sim,https://www.havan.com.br/teclado-slim-sem-fio-bluetooth-multi-ts300-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Slim Sem Fio Ts200 Multi - Preto,,,59.99,,,sim,https://www.havan.com.br/teclado-slim-sem-fio-ts200-multi-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Kit,,Kit Teclado E Mouse Sem Fio Multi Tc250 - Preto,,,99.99,,,sim,https://www.havan.com.br/kit-teclado-e-mouse-sem-fio-multi-tc250-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Kit,,Kit Mouse E Mousepad Gamer Armory Warrior - MO396,,,69.99,,,sim,https://www.havan.com.br/kit-mouse-e-mousepad-gamer-armory-warrior-mo396/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,Mochila Notebook 15.6 Motor Targus - TSB194,,,179.90,,,sim,https://www.havan.com.br/mochila-notebook-15-6-motor-targus-tsb194/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,"Mochila Notebook 15.6"" Geolite Essentials Targus - TSB96001",,,99.90,,,sim,https://www.havan.com.br/mochila-notebook-15-6-geolite-essentials-targus-tsb96001/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa de Som Bluetooth Waaw by Alok Boom 110 Prova D´ Água - Preto,,,699.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-waaw-by-alok-boom-110-prova-d-agua-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa De Som Bluetooth Waaw By Alok Me 110 - Preto,,,199.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-waaw-by-alok-me-110-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Kit,,Kit Teclado E Mouse Com Fio Multi Tc309 - Preto,,,29.99,,,sim,https://www.havan.com.br/kit-teclado-e-mouse-com-fio-multi-tc309-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Com Fio P3 Usb Multi Ph427,,,99.90,,,sim,https://www.havan.com.br/heaset-com-fio-p3-multi-ph427-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Sem Fio Multi Receptor Usb - MO381,,,39.99,,,sim,https://www.havan.com.br/mouse-sem-fio-multi-receptor-usb-mo381/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Básico Slim Tc193 Laser Usb Multi - Preto,,,29.99,,,sim,https://www.havan.com.br/teclado-basico-slim-tc193-laser-usb-multi-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Carregador,,Carregador Portátil Power Bank 20.000Mah Multi Cb174 - Preto,,,179.90,,,sim,https://www.havan.com.br/carregador-portatil-power-bank-20-000mah-multi-cb174-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Carregador,,Carregador Portátil Power Bank 10.000Mah Multi Cb173 - Preto,,,99.99,,,sim,https://www.havan.com.br/carregador-portatil-power-bank-10-000mah-multi-cb173-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Sem Fio Logitech K380s Branco,,,199.90,,,sim,https://www.havan.com.br/teclado-sem-fio-logitech-k380s-branco-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Sem Fio Logitech K380s Rosa,,,229.90,,,sim,https://www.havan.com.br/teclado-sem-fio-logitech-k380s-rosa-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Sem Fio Logitech K380s Grafite,,,199.90,,,sim,https://www.havan.com.br/teclado-sem-fio-logitech-k380s-grafite-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Logitech M350s Sem Fio Rosa,,,119.90,,,sim,https://www.havan.com.br/mouse-logitech-m350s-sem-fio-rosa-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Smart,,Smart Tv 75'' 4K Uhd Samsung U8600f 2025 - Bivolt,,,6699.90,,,sim,https://www.havan.com.br/smart-tv-75-u8600-samsung-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,Mochila Executiva Para Notebook Prestigie Koss - ST76583,,,99.90,,,sim,https://www.havan.com.br/mochila-executiva-para-notebook-prestigie-koss-st76583/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,Mochila Notebook Tonin Executiva 2120 - Preto,,,129.90,,,sim,https://www.havan.com.br/mochila-notebook-tonin-executiva-2120-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,Mochila Notebook Tonin Executiva 2115 - Preto,,,129.90,,,sim,https://www.havan.com.br/mochila-notebook-tonin-executiva-2115-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mochila,,Mochila Notebook Tonin Executiva 2102 - Preto,,,99.90,,,sim,https://www.havan.com.br/mochila-notebook-tonin-executiva-2102-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Headset,,Headset Gamer Sem Fio Redragon Luce H888 - Preto,,,349.90,,,sim,https://www.havan.com.br/headset-gamer-sem-fio-redragon-luce-h888-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Bluetooth Handz Ultra - FB-12,,,149.90,,,sim,https://www.havan.com.br/fone-de-ouvido-bluetooth-handz-ultra-fb-12/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Bluetooth Handz Visor Lcd Touch Screen - FB-13,,,149.90,,,sim,https://www.havan.com.br/fone-de-ouvido-bluetooth-handz-visor-lcd-touch-screen-fb-13/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Suporte,,"Suporte De Tv 37"" A 85"" Ultra Slim Brasforma Sbrp1600",,,49.99,,,sim,https://www.havan.com.br/suporte-de-tv-37-a-85-ultra-slim-brasforma-sbrp1600-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Smart,,"Smart Tv 50"" Samsung Vision Ai Tv Qled Ultra 4K Qef1 4K - Bivolt",,,2699.90,,,sim,https://www.havan.com.br/smart-tv-50-samsung-vision-ai-tv-qled-4k-qef1-4k-bivolt/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Smart,,"Smart Tv 43"" Lg Full Hd 43Lr6700 Ai Alexa Webos 23 - Bivolt",,,2399.90,,,sim,https://www.havan.com.br/smart-tv-43-lg-full-hd-43lr6700-processador-a5-ger6-ai-alexa-webos-23-bivolt/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Teclado,,Teclado Gamer Mecânico Logitech G413 Carbon,,,399.90,,,sim,https://www.havan.com.br/teclado-gamer-mecanico-logitech-g413-carbon-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa Acústica Lg Xboom Rnc7 Multibluetooth - Preto,,,1499.90,,,sim,https://www.havan.com.br/caixa-acustica-lg-xboom-rnc7-multibluetooth-preto/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa De Som Handz Wave Sound - SS-WS,,,329.90,,,sim,https://www.havan.com.br/caixa-de-som-handz-wave-sound-ss-ws/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Gamer Com Fio T-Dagger Lance Corporal Rgb T-Tgm107,,,49.99,,,sim,https://www.havan.com.br/mouse-gamer-com-fio-t-dagger-lance-corporal-rgb-t-tgm107-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido Bluetooth Beatz com Anc Handz,,,199.90,,,sim,https://www.havan.com.br/fone-de-ouvido-bluetooth-beatz-com-anc-handz-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Gamer com Fio T-Dagger Lieutenant Rgb T-Tgm301,,,69.99,,,sim,https://www.havan.com.br/mouse-gamer-com-fio-t-dagger-lieutenant-rgb-t-tgm301-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Fone,,Fone de Ouvido com Fio Entrada Tipo C Handz Wire,,,39.99,,,sim,https://www.havan.com.br/fone-de-ouvido-com-fio-entrada-tipo-c-handz-wire-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Mouse,,Mouse Gamer Com Fio T-Dagger Captain - T-TGM302,,,69.99,,,sim,https://www.havan.com.br/mouse-gamer-com-fio-t-dagger-captain-t-tgm302/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Cabo,,Cabo Lightning Microusb 1 Metro L810 Elg - Branco,,,29.99,,,sim,https://www.havan.com.br/cabo-lightning-microusb-1-metro-l810-elg-branco/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa De Som Bluetooth Jbl Charge 6 Preto,,,1299.90,,,sim,https://www.havan.com.br/caixa-de-som-bluetooth-jbl-charge-6-preto-diversos/p
2026-08-25,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Eletroeletrônicos,Eletrônicos (geral),Caixa,,Caixa De Som Jbl Filp 7 À Prova D’Água Bluetooth Preto,,,899.90,,,sim,https://www.havan.com.br/caixa-de-som-jbl-filp-7-a-prova-dagua-bluetooth-preto-diversos/p
