data,site,uf,cidade,departamento,categoria,subcategoria,marca,descricao,ean,sku,preco_regular,preco_promocional,preco_pix,disponivel,link
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Casal Elegance Havan Casa 4 pçs - Toni Listra Azul,,773952,59.99,,,sim,https://www.havan.com.br/jogo-de-cama-casal-micropercal-180-fios-havan-casa-4-pcs-toni-listra-azul/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Casal Elegance Havan Casa 4 pçs - Organic Flores Azul,,773951,59.99,,,sim,https://www.havan.com.br/jogo-de-cama-casal-micropercal-180-fios-havan-casa-4-pcs-organic-flores-azul/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Solteiro Micropercal Havan Casa 3 pçs - Jardim Botânico Verde,,773609,59.99,,,sim,https://www.havan.com.br/jogo-de-cama-solteiro-micropercal-180-fios-havan-casa-3-pcs-jardim-botnico-verde/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama King Elegance Havan Casa 4 pçs - Jardim Botânico Verde,,773606,99.99,,,sim,https://www.havan.com.br/jogo-de-cama-king-micropercal-havan-casa-4-pcs-jardim-botnico-verde/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Solteiro Napoli Havan Casa 3 Peças - Lausane Listra Cinza,,773605,69.99,,,sim,https://www.havan.com.br/jogo-de-cama-solteiro-napoli-havan-casa-3-pecas-lausane-listra-cinza/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Casal Elegance Havan Casa 4 pçs - Jardim Botânico Verde,,773604,59.99,,,sim,https://www.havan.com.br/jogo-de-cama-casal-micropercal-180-fios-havan-casa-4-pcs-jardim-botnico-verde/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Queen Elegance Havan Casa 4 pçs - Jardim Botânico Verde,,773603,79.99,,,sim,https://www.havan.com.br/jogo-de-cama-queen-micropercal-180-fios-havan-casa-4-pcs-jardim-botnico-verde/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Queen Napoli Havan Casa 4 pçs - Lausane Listra Cinza,,773602,99.99,,,sim,https://www.havan.com.br/jogo-de-cama-queen-napoli-havan-casa-4-pcs-lausane-listra-cinza/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Solteiro 150 Fios Havan Kids 3 pçs - Laço Rosa e Cinza,,773237,69.99,,,sim,https://www.havan.com.br/jogo-de-cama-solteiro-kids-3-pecas-150-fios-solecasa-lao-rosa-e-cinza/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Solteiro Percal Buona Fortuna 3 pçs - Gael Preto,,773230,179.99,,,sim,https://www.havan.com.br/jogo-de-cama-solteiro-3-pecas-buona-fortuna-gael-preto/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Solteiro Napoli Havan Casa 3 Peças - Luccius Cinza,,773160,69.99,,,sim,https://www.havan.com.br/jogo-de-cama-solteiro-napoli-havan-casa-3-pecas-luccius-cinza/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Solteiro Micropercal Havan Casa 3 pçs - Gabriela Flowers Kaki,,773068,59.99,,,sim,https://www.havan.com.br/jogo-de-cama-solteiro-micropercal-180-fios-havan-casa-3-pcs-gabriela-flowers-kaki/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Solteiro Percal Buona Fortuna 3 pçs - Anthony Chumbo,,773066,179.99,,,sim,https://www.havan.com.br/jogo-de-cama-solteiro-3-pecas-buona-fortuna-anthony-chumbo/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Ultra Soft Bella Havan Casa by Buddemeyer - Rosa,,773044,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-ultra-soft-bella-havan-casa-by-buddemeyer-rosa/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Ultra Soft Bella Havan Casa by Buddemeyer - Azul Escuro,,773043,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-ultra-soft-bella-havan-casa-by-buddemeyer-azul-escuro/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Ultra Soft Bella Havan Casa by Buddemeyer - Azul Claro,,773042,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-ultra-soft-bella-havan-casa-by-buddemeyer-azul-claro/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Ultra Soft Bella Havan Casa by Buddemeyer - Branco,,773041,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-ultra-soft-bella-havan-casa-by-buddemeyer-branco/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Lumina Karsten 1 Pç - Platina,,760420,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-lumina-karsten-platina/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Bella Ultra Soft Havan Casa by Buddemeyer - Rosa,,723517,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-bella-ultra-soft-havan-casa-by-buddemeyer-rosa/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Bella Ultra Soft Havan Casa by Buddemeyer - Azul Escuro,,723514,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-bella-ultra-soft-havan-casa-by-buddemeyer-azul-escuro/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Bella Ultra Soft Havan Casa by Buddemeyer - Azul,,723511,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-bella-ultra-soft-havan-casa-by-buddemeyer-azul/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Bella Ultra Soft Havan Casa by Buddemeyer - Branco,,723508,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-bella-ultra-soft-havan-casa-by-buddemeyer-branco/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Lumina Karsten 1 Pç - Ivory,,704575,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-lumina-karsten-ivory/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Lumina Karsten 1 Pç - Carbono,,704572,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-lumina-karsten-carbono/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Lumina Karsten 1 Pç - Lunar,,703642,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-lumina-karsten-lunar/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Lumina Karsten 1 Pç - Azul Sereno,,703639,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-lumina-karsten-azul-sereno/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Lumina Karsten 1 Pç - Pétala,,703636,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-lumina-karsten-ptala/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha Super Banho Lumina Karsten 1 Pç - Naval,,703633,99.99,,,sim,https://www.havan.com.br/toalha-super-banho-lumina-karsten-naval/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha de Banho 100% Algodão Lollipop Buddemeyer - Cinza 2,,760524,89.99,,,sim,https://www.havan.com.br/toalha-de-banho-100-algodao-lollipop-buddemeyer-cinza-2/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha de Banho 100% Algodão Lollipop Buddemeyer - Rosa 3231,,760523,89.99,,,sim,https://www.havan.com.br/toalha-de-banho-100-algodao-lollipop-buddemeyer-rosa-3231/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha de Banho 100% Algodão Lollipop Buddemeyer - Azul,,760522,89.99,,,sim,https://www.havan.com.br/toalha-de-banho-100-algodao-lollipop-buddemeyer-azul/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha de Banho 100% Algodão Lollipop Buddemeyer - Rosa 1348,,731488,89.99,,,sim,https://www.havan.com.br/toalha-de-banho-100-algodao-lollipop-buddemeyer-rosa-1348/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha de Banho 100% Algodão Lollipop Buddemeyer - Cinza Prata,,694812,89.99,,,sim,https://www.havan.com.br/toalha-de-banho-100-algodao-lollipop-buddemeyer-cinza-prata/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,"Toalha de Mesa Retangular 1,40M X 2,50M Estampada Havan Casa - Floral Bordô",,754102,89.99,,,sim,https://www.havan.com.br/toalha-de-mesa-1-40x2-50m-estampada-havan-casa-floral-bord/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,"Toalha de Mesa Retangular 1,40M X 2,50M Estampada Havan Casa - Floral Rosa Centro",,754101,89.99,,,sim,https://www.havan.com.br/toalha-de-mesa-1-40x2-50m-estampada-havan-casa-floral-rosa-centro/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,"Toalha de Mesa Retangular 1,40M X 2,50M Estampada Havan Casa - Garden",,680895,89.99,,,sim,https://www.havan.com.br/toalha-de-mesa-1-40x2-50m-estampada-havan-casa-garden/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,"Toalha de Mesa Retangular 1,40M X 2,50M Estampada Havan Casa - Romã",,754103,89.99,,,sim,https://www.havan.com.br/toalha-de-mesa-1-40x2-50m-estampada-havan-casa-rom/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Azul Molduras,,662627,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-azul-molduras/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Bege Listras,,662534,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-bege-listras/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Branco Listras,,690165,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-branco-listras/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Cinza Bordas,,662537,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-cinza-bordas/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Cinza Listras,,690162,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-cinza-listras/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Linho,,698293,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-linho/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Listras Natural,,747122,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-listras-natural/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Preto Listras,,690168,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-preto-listras/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 2 Cabos Tramado Havan Casa 1 Pç - Xadrez Preto,,662531,6.99,,,sim,https://www.havan.com.br/americano-avulso-2-cabos-tramado-havan-casa-1-pc-xadrez-preto/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 30X45 cm Malta Havan Casa - Oval Natural,,698575,19.99,,,sim,https://www.havan.com.br/americano-avulso-30x45-cm-malta-havan-casa-oval-natural/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 38 cm Luna Havan Casa - Allure,,321422,12.99,,,sim,https://www.havan.com.br/americano-avulso-luna-havan-allure/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 38 cm Luna Havan Casa - Azul,,321440,12.99,,,sim,https://www.havan.com.br/americano-avulso-luna-havan-azul/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 38 cm Luna Havan Casa - Blood,,321425,12.99,,,sim,https://www.havan.com.br/americano-avulso-luna-havan-blood/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 38 cm Luna Havan Casa - Cinza Amianto,,608754,12.99,,,sim,https://www.havan.com.br/americano-avulso-luna-havan-cinza-amianto/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 38 cm Luna Havan Casa - Marrom,,729517,12.99,,,sim,https://www.havan.com.br/americano-avulso-luna-havan-marrom/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Americano,,Americano Avulso 38 cm Luna Havan Casa - Off White,,731521,12.99,,,sim,https://www.havan.com.br/americano-avulso-luna-havan-off-white/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Jogo,,Jogo de Cama Queen Percal Buona Fortuna 4 pçs - Anthony Chumbo,,773050,299.99,,,sim,https://www.havan.com.br/jogo-de-cama-queen-4-pecas-buona-fortuna-anthony-chumbo/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Casa e Decoração,"Cama, Mesa e Banho",Toalha,,Toalha de Banho 100% Algodão Lollipop Buddemeyer - Verde Turquesa,,694809,89.99,,,sim,https://www.havan.com.br/toalha-de-banho-100-algodao-lollipop-buddemeyer-verde-turquesa/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Lavadora,,Lavadora E Desobstruidora Wap De Alta Pressão WL 4500 Ultra 2000PSI,,758012,2199.99,,,sim,https://www.havan.com.br/lavadora-e-desobstruidora-wap-de-alta-pressao-wl-4500-ultra-2000psi/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Compressor,,"Compressor de Ar Motomil 24 Litros CMI 8,7/24BR - Bivolt",,761920,1699.90,,,sim,https://www.havan.com.br/motocompressor-de-ar-24l-cmi-8-7-24-motomil-bivolt/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Lavadora,,Lavadora Desobstruidora Alta Pressão Wap 1700w Bravo Ultra 2550,,552143,1499.90,,,sim,https://www.havan.com.br/lavadora-desobstruidora-alta-pressao-wap-1700w-bravo-ultra-2550/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Lavadora,,Lavadora de Alta Pressão Karcher K4 New Motor 1700w 1885psi,,707833,1299.90,,,sim,https://www.havan.com.br/lavadora-de-alta-pressao-karcher-k4-new-motor-1700w-1885psi/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Martelete,,Martelete Perfurador/Rompedor Makita 800W,,682983,1099.90,,,sim,https://www.havan.com.br/martelete-perfurador-rompedor-makita-800w/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Lavadora,,Lavadora de Alta Pressão Bosch GHP 180 1500W,,681564,1099.90,,,sim,https://www.havan.com.br/lavadora-de-alta-pressao-bosch-ghp-180-1500w/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Martelete,,Martelete Perfurador/Rompedor Vonder MPV1500,,673313,1099.90,,,sim,https://www.havan.com.br/martelete-perfurador-rompedor-vonder-mpv1500/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Lavadora,,Lavadora de Alta Pressão Wap 2000W WL4000,,657011,1099.90,,,sim,https://www.havan.com.br/lavadora-de-alta-pressao-wap-2000w-wl4000/p
2026-09-21,havan,"Nacional (rede em quase todos os estados, sede SC) — não confirmado por CEP",,Ferramentas e Construção,Ferramentas e Jardim,Martelete,,"Martelete Perfurador Bosch de Impacto 720W 2,0J GBH 220",,571658,1099.90,,,sim,https://www.havan.com.br/martelete-perfurador-bosch-de-impacto-720w-2-0j-gbh-220/p
